Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned Supervisor,Profit
139971.0,GJ,Sagar Jeur,03/04/2020,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Roshan Kumar,8700.0
139972.0,GJ,Rhushikesh Mane,03/04/2020,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Aarvi Gupta,480.0
139973.0,GJ,Ashish Kumar,03/04/2020,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Vijay Singh,720.0
139974.0,GJ,Javed Akhter,03/04/2020,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Aadil Khan,6300.0
139975.0,GJ,Haridas Balraj,03/04/2020,Processing,19 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi,3900.0
139976.0,GJ,Kundan Kumar,03/04/2020,Delivered,274 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Ajay Sharma,4050.0
139977.0,GJ,Atif Siddiqui,03/04/2020,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Roshan Kumar,2550.0
139978.0,GJ,Aditya Agarwal,03/04/2020,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Aarvi Gupta,3750.0
139979.0,GJ,Firdoush Jabee,03/04/2020,Processing,26 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Vijay Singh,3150.0
139980.0,GJ,Jay Prakash Kumar,03/04/2020,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Aadil Khan,1350.0
139981.0,GJ,Ashish Pandey,03/04/2020,Shipped,21 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Advika Joshi,630.0
139982.0,GJ,Ajay Sharma,03/04/2020,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Ajay Sharma,1380.0
139983.0,GJ,Moinuddin Saifi,03/04/2020,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Roshan Kumar,315.0
139984.0,GJ,Ramkrishna Das Adhikary,03/04/2020,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Aarvi Gupta,2850.0
139985.0,GJ,Ranjeet Mandal,03/04/2020,Shipped,20 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Vijay Singh,9000.0
139986.0,GJ,Ashwini Adsare,03/04/2020,Order,530 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Aadil Khan,3900.0
139987.0,GJ,Rajesh Variya,03/04/2020,Processing,RYZEN 3rd gen. 3518,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Advika Joshi,5100.0
139988.0,GJ,Amit Singh,03/04/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Ajay Sharma,4200.0
139989.0,GJ,Vinod Mehta,03/04/2020,Shipped,34 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Roshan Kumar,3930.0
139990.0,GJ,Jignesh Mhatre,03/04/2020,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Aarvi Gupta,2295.0
139991.0,GJ,Rahul Kashyap,03/04/2020,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Vijay Singh,690.0
139992.0,GJ,Mohammed Abdul Kaleem,03/04/2020,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Aadil Khan,1020.0
139993.0,GJ,Chandrakant Kasbe,03/04/2020,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Advika Joshi,780.0
139994.0,GJ,Rohan Kale,03/04/2020,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Ajay Sharma,4500.0
139995.0,GJ,Aniruddha Kekapure,03/04/2020,Processing,20 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Roshan Kumar,3000.0
139996.0,GJ,Aslam Raza,03/04/2020,Delivered,19 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Aarvi Gupta,6300.0
139997.0,GJ,Roshan Zameer,03/04/2020,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Vijay Singh,7650.0
139998.0,GJ,Rakesh Kumar Sharma,03/04/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aadil Khan,8400.0
139999.0,GJ,Shivanand Sahani,03/04/2020,Processing,22 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Advika Joshi,1512.0
140000.0,GJ,Kunal Patra,03/04/2020,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,4.0,26160.0,34008.0,Ajay Sharma,7848.0
140001.0,GJ,Bijendra,03/04/2020,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Roshan Kumar,2412.0
140002.0,GJ,Kranti Bheke,03/04/2020,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Aarvi Gupta,4950.0
140003.0,GJ,Jagdeep,03/04/2020,Processing,26 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Vijay Singh,3180.0
140004.0,GJ,Adhir Samal,03/04/2020,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Aadil Khan,3765.0
140005.0,GJ,Dannana Jhammi,03/04/2020,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Advika Joshi,8700.0
140006.0,GJ,Vipin Kumar,03/04/2020,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Ajay Sharma,960.0
140007.0,GJ,Ranjeet Kumar,03/04/2020,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Roshan Kumar,720.0
140008.0,GJ,Sajal Singhal,03/04/2020,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Aarvi Gupta,6300.0
140009.0,GJ,Akhilesh Kumar,03/04/2020,Shipped,20 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Vijay Singh,5850.0
140010.0,GJ,Suvankar Chakraborty,03/04/2020,Order,275 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Aadil Khan,2700.0
140011.0,JH,Suvankar Adhikary,03/04/2020,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Advika Joshi,10200.0
140012.0,KA,Rahul Kumar Prajapati,03/04/2020,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Ajay Sharma,7500.0
140013.0,KL,Sagar Jeur,03/04/2020,Shipped,27 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Roshan Kumar,3150.0
140014.0,MP,Rhushikesh Mane,03/04/2020,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Aarvi Gupta,1350.0
140015.0,MH,Ashish Kumar,03/04/2020,Processing,22 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Vijay Singh,1260.0
140016.0,MN,Javed Akhter,03/04/2020,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Aadil Khan,1035.0
140017.0,ML,Haridas Balraj,03/04/2020,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Advika Joshi,105.0
140018.0,MZ,Kundan Kumar,03/04/2020,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Ajay Sharma,5700.0
140019.0,NL,Atif Siddiqui,03/04/2020,Processing,21 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Roshan Kumar,3000.0
140020.0,OR,Aditya Agarwal,03/04/2020,Delivered,531 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta,3900.0
140021.0,PB,Firdoush Jabee,03/04/2020,Shipped,RYZEN 3rd gen. 3519,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Vijay Singh,5100.0
140022.0,RJ,Jay Prakash Kumar,03/04/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aadil Khan,8400.0
140023.0,SK,Ashish Pandey,03/04/2020,Processing,35 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Advika Joshi,5895.0
140024.0,TN,Ajay Sharma,03/04/2020,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Ajay Sharma,4590.0
140025.0,TR,Moinuddin Saifi,03/04/2020,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Roshan Kumar,345.0
140026.0,UK,Ramkrishna Das Adhikary,03/04/2020,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Aarvi Gupta,765.0
140027.0,UP,Ranjeet Mandal,03/04/2020,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Vijay Singh,585.0
140028.0,UP,Ashwini Adsare,03/04/2020,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Aadil Khan,6750.0
140029.0,UP,Rajesh Variya,03/04/2020,Shipped,21 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Advika Joshi,9000.0
140030.0,UP,Amit Singh,03/04/2020,Order,20 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Ajay Sharma,9450.0
140031.0,UP,Vinod Mehta,03/04/2020,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Roshan Kumar,10200.0
140032.0,UP,Jignesh Mhatre,03/04/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Aarvi Gupta,4200.0
140033.0,UP,Rahul Kashyap,03/04/2020,Shipped,23 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Vijay Singh,2016.0
140034.0,UP,Mohammed Abdul Kaleem,03/04/2020,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Aadil Khan,5886.0
140035.0,UP,Chandrakant Kasbe,03/04/2020,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Advika Joshi,3216.0
140036.0,UP,Rohan Kale,03/04/2020,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,3.0,24750.0,32175.0,Ajay Sharma,7425.0
140037.0,UP,Aniruddha Kekapure,03/04/2020,Shipped,27 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Roshan Kumar,3180.0
140038.0,UP,Aslam Raza,03/04/2020,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Aarvi Gupta,11295.0
140039.0,UP,Roshan Zameer,03/04/2020,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Vijay Singh,17400.0
140040.0,UP,Rakesh Kumar Sharma,03/04/2020,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Aadil Khan,480.0
140041.0,UP,Shivanand Sahani,03/04/2020,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Advika Joshi,540.0
140042.0,UP,Kunal Patra,03/04/2020,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Ajay Sharma,9450.0
140043.0,UP,Bijendra,03/04/2020,Processing,21 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Roshan Kumar,5850.0
140044.0,UP,Kranti Bheke,03/04/2020,Delivered,276 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Aarvi Gupta,2700.0
140045.0,UP,Jagdeep,03/04/2020,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Vijay Singh,7650.0
140046.0,UP,Adhir Samal,03/04/2020,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Aadil Khan,7500.0
140047.0,UP,Dannana Jhammi,03/04/2020,Processing,28 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Advika Joshi,4200.0
140048.0,UP,Vipin Kumar,03/04/2020,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Ajay Sharma,1350.0
140049.0,UP,Ranjeet Kumar,03/04/2020,Shipped,23 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Roshan Kumar,630.0
140050.0,UP,Sajal Singhal,03/04/2020,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta,1035.0
140051.0,UP,Akhilesh Kumar,03/04/2020,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Vijay Singh,420.0
140052.0,UP,Suvankar Chakraborty,03/04/2020,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Aadil Khan,2850.0
140053.0,UP,Suvankar Adhikary,03/04/2020,Shipped,22 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Advika Joshi,6000.0
140054.0,UP,Rahul Kumar Prajapati,03/04/2020,Order,532 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Ajay Sharma,5850.0
140055.0,UP,Sagar Jeur,03/04/2020,Processing,RYZEN 3rd gen. 3520,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Roshan Kumar,2550.0
140056.0,UP,Rhushikesh Mane,03/04/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Aarvi Gupta,2100.0
140057.0,UP,Ashish Kumar,03/04/2020,Shipped,36 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Vijay Singh,3930.0
140058.0,UP,Javed Akhter,03/04/2020,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,3.0,22950.0,29835.0,Aadil Khan,6885.0
140059.0,UP,Haridas Balraj,03/04/2020,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,4.0,4600.0,5980.0,Advika Joshi,1380.0
140060.0,UP,Kundan Kumar,03/04/2020,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Ajay Sharma,510.0
140061.0,UP,Atif Siddiqui,03/04/2020,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Roshan Kumar,780.0
140062.0,UP,Aditya Agarwal,03/04/2020,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Aarvi Gupta,4500.0
140063.0,UP,Firdoush Jabee,03/04/2020,Processing,22 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Vijay Singh,12000.0
140064.0,UP,Jay Prakash Kumar,03/04/2020,Delivered,21 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Aadil Khan,6300.0
140065.0,UP,Ashish Pandey,03/04/2020,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Advika Joshi,10200.0
140066.0,UP,Ajay Sharma,03/04/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Ajay Sharma,8400.0
140067.0,UP,Moinuddin Saifi,03/04/2020,Processing,24 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Roshan Kumar,1008.0
140068.0,UP,Ramkrishna Das Adhikary,03/04/2020,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,2.0,13080.0,17004.0,Aarvi Gupta,3924.0
140069.0,UP,Ranjeet Mandal,03/04/2020,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,1.0,2680.0,3484.0,Vijay Singh,804.0
140070.0,UP,Ashwini Adsare,03/04/2020,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Aadil Khan,4950.0
140071.0,UP,Rajesh Variya,03/04/2020,Processing,28 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Advika Joshi,795.0
140072.0,UP,Amit Singh,03/04/2020,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Ajay Sharma,11295.0
140073.0,UP,Vinod Mehta,03/04/2020,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Roshan Kumar,17400.0
140074.0,UP,Jignesh Mhatre,03/04/2020,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Aarvi Gupta,240.0
140075.0,UP,Rahul Kashyap,03/04/2020,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Vijay Singh,540.0
140076.0,UP,Mohammed Abdul Kaleem,03/04/2020,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Aadil Khan,6300.0
140077.0,UP,Chandrakant Kasbe,03/04/2020,Shipped,22 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi,3900.0
140078.0,UP,Rohan Kale,03/04/2020,Order,277 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Ajay Sharma,4050.0
140079.0,UP,Aniruddha Kekapure,03/04/2020,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Roshan Kumar,7650.0
140080.0,UP,Aslam Raza,03/04/2020,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Aarvi Gupta,11250.0
140081.0,UP,Roshan Zameer,03/04/2020,Shipped,29 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Vijay Singh,2100.0
140082.0,UP,Rakesh Kumar Sharma,03/04/2020,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Aadil Khan,1350.0
140083.0,UP,Shivanand Sahani,03/04/2020,Processing,24 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Advika Joshi,2520.0
140084.0,UP,Kunal Patra,03/04/2020,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Ajay Sharma,690.0
140085.0,UP,Bijendra,03/04/2020,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Roshan Kumar,210.0
140086.0,UP,Kranti Bheke,03/04/2020,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Aarvi Gupta,11400.0
140087.0,UP,Jagdeep,03/04/2020,Processing,23 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Vijay Singh,9000.0
140088.0,UP,Adhir Samal,03/04/2020,Delivered,533 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Aadil Khan,7800.0
140089.0,UP,Dannana Jhammi,03/04/2020,Shipped,RYZEN 3rd gen. 3521,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Advika Joshi,7650.0
140090.0,UP,Vipin Kumar,03/04/2020,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Ajay Sharma,6300.0
140091.0,UP,Ranjeet Kumar,03/04/2020,Processing,37 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Roshan Kumar,3930.0
140092.0,UP,Sajal Singhal,03/04/2020,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,3.0,22950.0,29835.0,Aarvi Gupta,6885.0
140093.0,UP,Akhilesh Kumar,03/04/2020,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Vijay Singh,1035.0
140094.0,UP,Suvankar Chakraborty,03/04/2020,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Aadil Khan,765.0
140095.0,UP,Suvankar Adhikary,03/04/2020,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Advika Joshi,585.0
140096.0,UP,Rahul Kumar Prajapati,03/04/2020,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Ajay Sharma,6750.0
140097.0,UP,Sagar Jeur,03/04/2020,Shipped,23 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Roshan Kumar,12000.0
140098.0,UP,Rhushikesh Mane,03/04/2020,Order,22 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Aarvi Gupta,9450.0
140099.0,UP,Ashish Kumar,04/04/2020,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh,10200.0
140100.0,UP,Javed Akhter,05/04/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Aadil Khan,4200.0
140101.0,UP,Haridas Balraj,06/04/2020,Shipped,25 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Advika Joshi,1008.0
140102.0,UP,Kundan Kumar,07/04/2020,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Ajay Sharma,5886.0
140103.0,UP,Atif Siddiqui,08/04/2020,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Roshan Kumar,2412.0
140104.0,UP,Aditya Agarwal,09/04/2020,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Aarvi Gupta,2475.0
140105.0,UP,Firdoush Jabee,10/04/2020,Shipped,29 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Vijay Singh,2385.0
140106.0,UP,Jay Prakash Kumar,10/04/2020,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Aadil Khan,11295.0
140107.0,UP,Ashish Pandey,10/04/2020,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Advika Joshi,17400.0
140108.0,UP,Ajay Sharma,10/04/2020,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Ajay Sharma,720.0
140109.0,UP,Moinuddin Saifi,10/04/2020,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Roshan Kumar,540.0
140110.0,UP,Ramkrishna Das Adhikary,10/04/2020,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Aarvi Gupta,12600.0
140111.0,UP,Ranjeet Mandal,10/04/2020,Processing,23 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh,1950.0
140112.0,UP,Ashwini Adsare,10/04/2020,Delivered,278 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Aadil Khan,2700.0
140113.0,UP,Rajesh Variya,10/04/2020,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Advika Joshi,7650.0
140114.0,UP,Amit Singh,10/04/2020,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Ajay Sharma,3750.0
140115.0,UP,Vinod Mehta,10/04/2020,Processing,30 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Roshan Kumar,1050.0
140116.0,UP,Jignesh Mhatre,10/04/2020,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Aarvi Gupta,2700.0
140117.0,UP,Rahul Kashyap,10/04/2020,Shipped,25 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Vijay Singh,630.0
140118.0,UP,Mohammed Abdul Kaleem,10/04/2020,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Aadil Khan,1380.0
140119.0,UP,Chandrakant Kasbe,10/04/2020,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Advika Joshi,210.0
140120.0,UP,Rohan Kale,10/04/2020,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Ajay Sharma,11400.0
140121.0,UP,Aniruddha Kekapure,10/04/2020,Shipped,24 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Roshan Kumar,3000.0
140122.0,UP,Aslam Raza,10/04/2020,Order,534 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Aarvi Gupta,7800.0
140123.0,UP,Roshan Zameer,10/04/2020,Processing,RYZEN 3rd gen. 3522,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh,10200.0
140124.0,UP,Rakesh Kumar Sharma,10/04/2020,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aadil Khan,8400.0
140125.0,UP,Shivanand Sahani,10/04/2020,Shipped,38 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Advika Joshi,1965.0
140126.0,UP,Kunal Patra,10/04/2020,Order,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Ajay Sharma,2295.0
140127.0,UP,Bijendra,10/04/2020,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar,1380.0
140128.0,UP,Kranti Bheke,10/04/2020,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Aarvi Gupta,765.0
140129.0,UP,Jagdeep,10/04/2020,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Vijay Singh,195.0
140130.0,UP,Adhir Samal,10/04/2020,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Aadil Khan,9000.0
